Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"692124","1","692129","","2009-03-28 03:28:30","","14","7646","<p>With regards to a NSMutableArray, what is the difference between <strong>removeObject:</strong> and <strong>removeObjectIdenticalTo:</strong></p>

<p>The wording in the API Reference seems very similar:</p>

<blockquote>
  <p>rO: Removes all occurrences in the
  receiver of a given object</p>
  
  <p>rOIT: Removes all occurrences of a
  given object in the receiver</p>
</blockquote>

<p>What am I missing? </p>

<p><strong>UPDATE:</strong> I mean, how would I choose between them.</p>
","23973","willc2","23973","willc2","2009-03-28 03:51:21","2014-11-04 19:20:07","In NSMutableArray methods, removeObject: vs removeObjectIdenticalTo:","<objective-c>","2","1","5","",""
"364925","1","365179","","2008-12-13 06:31:03","","40","7647","<p>Say I have a git repository and I've been working on master, can I retroactively create a branch.  For example:</p>

<p>A - B - C - A1 - D - A2 - E</p>

<p>I want to make it look like this:</p>

<pre><code>A - A1 - A2   
\           \   
B - C - D - E
</code></pre>

<p>The specific use case is when I've cherry-picked a bunch of commits into an old version branch and it needs to go into multiple older versions and I don't want to repeat the cherry-pick on all those revision.</p>

<p>Essentially it's something that would have been good as a feature or topic branch in the first place but wasn't created like that.</p>
","9594","Otto","","","","2011-01-20 20:20:32","Is it possible to retroactively turn a set of commits into a branch?","<git><branch>","5","0","9","","2008-12-13 06:31:03"
"330389","1","1087043","","2008-12-01 09:45:32","","8","7647","<p>Our product currently spans a large number of technologies, including Java, PL/SQL, VB.Net and ABAP. We have a fairly mature source control and build system set up for all of the languages except ABAP, which is still in the stone ages. Since SAP has a build system set up within it, our engineers do all of their development in an SAP environment export transports, and check <em>those</em> into source control. Since we support a number of SAP versions, it becomes very difficult to track versions and migrate code across 4.6, 4.7, 5.0, etc.</p>

<p>My ideal process would be to check the ABAP code into source control in text files, and then load it into SAP and generate the transports as part of the build process. The SAP engineers don't think there are tools to support this model.</p>

<p>If you are managing ABAP code in a source control system, what does your process look like? Are there tools available (preferably command-line) for loading ABAP code into SAP? How do your engineers manage the code/test/debug cycle? Do they code <em>in</em> SAP and then export the code when finished, or edit in an external editor?</p>
","5874","John Stauffer","","","","2011-08-12 11:13:22","Managing ABAP Source Code in Source Control","<sap><abap>","5","0","6","",""
"515454","1","522704","","2009-02-05 11:07:46","","2","7647","<p>I mean, i have one of this controls and text inside one of it's columns.
Usually if user changes column size, it's just cutting text. If I'm trying to use template with textblock or textbox and set TextWrapping=""Wrap"" inside of the template - it's really doesn't change anything.
What's the way out?</p>

<p>*And yes, I searched before asking, and found similar questions on this site. But without answer ((( *</p>

<hr>

<p>Andy, thx for answer, though I'm myself was thinking that it should act that way.
I ckecked your simple variant and it works. Though I have a similar example and it didn't worked. The only difference was that in template I used my UserControl that have TextBlock and other controls inside the StackPanel inside it's Content Property. And after hour of experimenting with Width, HorizontalAlignment and so on in different part of the code I understand, that I can do nothing.
And then - i just changed StackPanel with Grid. And - viola! - it works. I don't know if it's a bug or just some specific reaction of StackPanel (actually I checked it parameters in run-time - and it was very strange: ActualWidth was more then the DesiredSize and real width of the Panel). So if someone could tell me - why is this so? - it would be interesting. If no - i'll just use version with Grid.</p>
","61731","Aks1","1288","Aks1","2011-11-25 01:02:47","2011-11-25 01:02:47","How to get a ListView (or DataGrid) work with TextWrapping (WPF)","<wpf><listview><datagrid><word-wrap>","2","0","1","",""
"521102","1","521119","","2009-02-06 16:51:57","","2","7647","<p>In Apple's documentation for their example of a Singleton, and I do understand there's more than one way to skin a cat -- but why do they bother ensuring the instance is registered as static?</p>

<p>Take from: <a href=""http://developer.apple.com/documentation/Cocoa/Conceptual/CocoaFundamentals/CocoaObjects/chapter_3_section_10.html"" rel=""nofollow noreferrer"">http://developer.apple.com/documentation/Cocoa/Conceptual/CocoaFundamentals/CocoaObjects/chapter_3_section_10.html</a> </p>

<p>I'm referring to:</p>

<p>static MyGizmoClass *sharedGizmoManager = nil;</p>
","40882","Coocoo4Cocoa","","","","2009-02-07 04:52:35","Objective-C Singleton instance as a static?","<c><objective-c><design-patterns><singleton>","2","1","2","",""
"20663","1","20698","","2008-08-21 17:56:10","","37","7647","<p><a href=""http://en.wikipedia.org/wiki/Aspect-oriented_programming"" rel=""noreferrer"">AOP</a> is an interesting programming paradigm in my opinion. However, there haven't been discussions about it yet here on stackoverflow (at least I couldn't find them). What do you think about it in general? Do you use AOP in your projects? Or do you think it's rather a niche technology that won't be around for a long time or won't make it into the mainstream (like OOP did, at least in theory ;))? </p>

<p>If you do use AOP then please let us know which tools you use as well. Thanks!</p>
","1793","Martin Klinke","1332690","","2012-04-25 18:48:16","2018-10-16 09:13:50","Do you use AOP (Aspect Oriented Programming) in production software?","<aop><paradigms>","11","0","16","",""
"12856318","1","12856345","","2012-10-12 09:42:35","","5","7648","<p>Hello all I am newbie to webrtc just started to run my first application using localhost i got how to access camera and microphone.i had a question is there any media servers to buy if we want to make peer to peer connection or else any free media servers.</p>
","2193791","user1497804","912946","","2013-02-08 00:37:44","2014-05-14 20:23:50","Media server for webrtc for peer to peer connection","<p2p><webrtc>","2","0","3","2014-11-10 14:05:07",""
"397759","1","397779","","2008-12-29 14:03:43","","6","7650","<p>I have two bitmaps, produced by different variations of an algorithm. I'd like to create a third bitmap by subtracting one from the other to show the differences.</p>

<p>How can this be done in .NET? I've looked over the Graphics class and all its options, including the ImageAttributes class, and I have a hunch it involves the color matrix or remap tables functionality.</p>

<p>Does anyone have a link to some example code, or can point me in the right direction? A google search doesn't reveal much, unless my google-fu is failing me today.</p>
","267","lassevk","","","","2008-12-29 15:29:31","How to subtract one bitmap from another in C#/.NET?","<c#><.net><image><subtraction>","5","0","1","",""
"673070","1","673083","","2009-03-23 11:40:30","","4","7650","<p>I have an array like the following</p>

<p>Array ( [0] => ""txt1"" [1] => ""txt2"" [2] => ""txt3"")</p>

<p>I have another array like it but with different content  : 
Array ( [0] => on [2] => on)</p>

<p>The aim is to get a final array with the keys of the second and the content of the first, it's like merging them.</p>

<p>So that the final result is : Array ( [0] => ""txt1"" [2] => ""txt3"")   It would be better to change the keys to 0 - 1, but that a trivial issue, let's focus on merging them one to one.</p>
","12637","Omar Abid","","","","2011-02-02 19:12:37","Merge two arrays (key and content) in PHP","<php><arrays><merge><key>","3","0","","",""
"558621","1","558655","","2009-02-17 20:39:43","","19","7650","<p>I have a form that is dynamically created. It is a winForms application.</p>

<p>This form is just a menu and a series of textboxes and labels. For the sake of this example, you can ignore the labels. </p>

<p>My problem is: When I edit stuff in the textboxes, then click the menu to issue ""Save"", the text from the last text box still hasn't issued its ""Validating"" method. This appears to be because the control still has focus, and that the menu is in a separate thread.</p>

<p>How can I force the validating events to fire when the user clicks ""save""? I don't know which text box the user is on (if any), and issuing <code>SomeKnownControl.Focus();</code> within the ""save"" function doesn't seem to help.</p>
","53531","Jerry","5640","Rich B","2009-02-17 20:47:19","2010-11-24 15:51:57","Why is my validating event not firing in C#?","<c#><winforms><validating-event>","1","0","3","",""
"167517","1","251509","","2008-10-03 15:47:55","","15","7651","<p>I have recently been exposed to naked objects. It looks like a pretty decent framework. However I do not see it in widespread use like say, Spring. So why is this framework not getting any mainstream application credit. What are its shortcomings as you see?</p>
","9425","Midhat","14749","Chris Noe","2008-10-03 16:19:47","2011-02-27 18:40:59","Naked Objects. Good or Bad","<java><frameworks><naked-objects>","10","2","7","2014-05-27 18:43:12",""
"622664","1","622773","","2009-03-07 22:50:05","","56","7651","<p>I've read a couple of articles on immutability but still don't follow the concept very well.</p>

<p>I made a thread on here recently which mentioned immutability, but as this is a topic in itself, I am making a dedicated thread now.</p>

<p>I mentioned in the past thread that I thought immutability is the process of making an object read only and giving it low visibility. Another member said it didn't really have anything to do with that. <a href=""http://blogs.msdn.com/lucabol/archive/2007/12/03/creating-an-immutable-value-object-in-c-part-i-using-a-class.aspx"" rel=""noreferrer"">This page</a> (part of a <a href=""http://blogs.msdn.com/lucabol/archive/2007/12/03/creating-an-immutable-value-object-in-c-part-i-using-a-class.aspx"" rel=""noreferrer"">series</a>) uses an example of an immutable class/struct and it uses readonly and other concepts to lock it down.</p>

<p>What exactly is the definition of state in the case of this example? State is a concept which I haven't really grasped.</p>

<p>From a design guideline perspective, an immutable class must be one which does not accept user input and really would just return values?</p>

<p>My understanding is that any object which just returns information should be immutable and ""locked down"", right? So if I want to return the current time in a dedicated class with that one method, I should use a reference type as that will work a reference of the type and thus I benefit from immutability.</p>
","32484","GSS","223","David Pokluda","2009-03-07 23:47:03","2018-11-26 18:29:43","What is immutability and why should I worry about it?","<oop><immutability>","15","0","29","",""
"467282","1","648639","","2009-01-21 22:22:43","","3","7651","<p>Is there a limit to the number of joins permitted in a JPA/Hibernate query?</p>

<p>Since Hibernate <a href=""http://www.hibernate.org/118.html#A23"" rel=""nofollow noreferrer"">doesn't automatically join</a>, I have to explicitly specify the joins in my JPA/Hibernate query. For example, person has an address, an address has a state. The following query retrieves person(s) with address and state fully loaded:</p>

<pre><code>select p, a, s from person p left join p.address a left join a.state s where ...
</code></pre>

<p>As I keep adding joins, I eventually (after 12-13 left joins) reach a limit where Hibernate generates invalid SQL:</p>

<pre><code>Caused by: java.sql.SQLException: Column 'something69_2_' not found. 
</code></pre>

<p>I do have Hibernate's dialect set to my database implementation, MySQL:</p>

<pre><code>&lt;property name=""hibernate.dialect""&gt;org.hibernate.dialect.MySQLInnoDBDialect&lt;/property&gt;
</code></pre>

<p>Is there an limit to the number joins Hibernate can handle in a single query?</p>

<p><strong>Edit 1:</strong> The following is in the log file:</p>

<pre><code>could not read column value from result set: something69_2_; Column 'something69_2_' not found.
</code></pre>

<p>However, <code>something69_2_</code> doesn't appear in the SQL query. It's like Hibernate generated a SQL query and is expecting <code>something69_2_</code> to be in the results, which is not.</p>

<p><strong>Edit 2:</strong> Similar problem documented as an <a href=""http://opensource.atlassian.com/projects/hibernate/browse/HHH-3035"" rel=""nofollow noreferrer"">unfixed Hibernate bug HHH-3035</a></p>

<p><strong>Edit 3:</strong> This is a documented <a href=""http://opensource.atlassian.com/projects/hibernate/browse/HHH-3636"" rel=""nofollow noreferrer"">Hibernate bug HHH-3636</a>, which has been fixed but is not part of any release yet.</p>

<p><strong>Edit 4:</strong> I built hibernate-core 3.3.2-SNAPSHOT which includes bug fix HHH-3636 and it did not address this problem.</p>

<p><strong>Edit 5:</strong> The bug behavior seems to be triggered by multiple <code>LEFT JOIN FETCH</code> on ManyToMany or OneToMany relationships. One will work, two or three results in the bug.</p>

<p><strong>Edit 6:</strong> Here's the stack trace:</p>

<pre><code>javax.persistence.PersistenceException: org.hibernate.exception.SQLGrammarException: could not execute query
        at org.hibernate.ejb.AbstractEntityManagerImpl.throwPersistenceException(AbstractEntityManagerImpl.java:629)
        at org.hibernate.ejb.QueryImpl.getResultList(QueryImpl.java:73)
Caused by: org.hibernate.exception.SQLGrammarException: could not execute query
        at org.hibernate.exception.SQLStateConverter.convert(SQLStateConverter.java:67)
        at org.hibernate.exception.JDBCExceptionHelper.convert(JDBCExceptionHelper.java:43)
        at org.hibernate.loader.Loader.doList(Loader.java:2214)
        at org.hibernate.loader.Loader.listIgnoreQueryCache(Loader.java:2095)
        at org.hibernate.loader.Loader.list(Loader.java:2090)
        at org.hibernate.loader.hql.QueryLoader.list(QueryLoader.java:388)
        at org.hibernate.hql.ast.QueryTranslatorImpl.list(QueryTranslatorImpl.java:338)
        at org.hibernate.engine.query.HQLQueryPlan.performList(HQLQueryPlan.java:172)
        at org.hibernate.impl.SessionImpl.list(SessionImpl.java:1121)
        at org.hibernate.impl.QueryImpl.list(QueryImpl.java:79)
        at org.hibernate.ejb.QueryImpl.getResultList(QueryImpl.java:64)
        ... 69 more
Caused by: java.sql.SQLException: Column 'something69_2_' not found.
        at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:1055)
        at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:956)
        at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:926)
        at com.mysql.jdbc.ResultSetImpl.findColumn(ResultSetImpl.java:1136)
        at com.mysql.jdbc.ResultSetImpl.getInt(ResultSetImpl.java:2777)
        at org.hibernate.type.IntegerType.get(IntegerType.java:28)
        at org.hibernate.type.NullableType.nullSafeGet(NullableType.java:113)
        at org.hibernate.type.NullableType.nullSafeGet(NullableType.java:102)
        at org.hibernate.loader.Loader.getKeyFromResultSet(Loader.java:1088)
        at org.hibernate.loader.Loader.getRowFromResultSet(Loader.java:553)
        at org.hibernate.loader.Loader.doQuery(Loader.java:689)
        at org.hibernate.loader.Loader.doQueryAndInitializeNonLazyCollections(Loader.java:224)
        at org.hibernate.loader.Loader.doList(Loader.java:2211)
        ... 77 more
</code></pre>

<p><strong>Edit 7:</strong> The reason for all these joins is to avoid Hibernate doing n+1 queries, see <a href=""http://www.hibernate.org/118.html#A23"" rel=""nofollow noreferrer"">Hibernate FAQ on How can I avoid n+1 SQL SELECT queries when running a Hibernate query?</a></p>
","24396","Steve Kuo","24396","Steve Kuo","2009-03-16 16:43:23","2012-12-05 15:03:49","JPA/Hibernate maximum number of joins?","<java><hibernate><jpa><join>","5","3","1","","2009-01-22 20:14:02"
"318871","1","","","2008-11-25 21:07:37","","0","7652","<p>Due to current limitations on getting DIV tags to work well across browser platforms for the particular liquid layout I desire, I have opted to use a combination of Tables and DIVs for layout.  That being said, a couple of issues remain.  </p>

<p>The FIRST issue is that in Firefox, my table row height for my footer is being rendered differently than it is being rendered in IE when using a table with a height of 100%.  What happens is that in Firefox the footer row for the table has a height that is greater than the height specified for the table row.  This, in turn, throws off my footer layout.  </p>

<p>Here is the code for the page:</p>

<hr>

<pre><code>&lt;html&gt;

&lt;head&gt;

&lt;meta NAME=""DESCRIPTION"" CONTENT=""Cold Fusion Applications and Development""&gt;

&lt;meta NAME=""keywords"" CONTENT=""cold fusion, coldfusion, sql server, graphic design, houston, texas, tx, web developer, web development, e-commerce, survey, surveys, web applications, php, mysql, access, foxpro, sql, perl, shopping cart, web programming, macromedia, webmaster, html, cfml, xml, 77057, cfware, cfware.com, www.cfware.com, hosting, dhtml, dynamic html, web programmer, graphic designer, website, resume""&gt;

&lt;link href=""style.css"" rel=""stylesheet"" type=""text/css""&gt;

&lt;/head&gt;
&lt;!-- BODY --&gt;
&lt;body topmargin=""0"" bottommargin=""0"" rightmargin=""0"" leftmargin=""0""&gt;
&lt;!--TABLE I --&gt;
&lt;table class=""fullheight"" width=""100%"" height=""100%"" min-height=""100%"" border=""1"" align=""center"" cellpadding=""0"" cellspacing=""0""&gt;
   &lt;tr&gt;&lt;td height=""116"" align=""center"" valign=""top""&gt;
       &lt;!-- HEADER --&gt;
       &lt;div class=""header""&gt;
       &lt;div class=""lfc""&gt;Cornerstone&lt;/div&gt;
       &lt;div class=""rfl""&gt;&lt;img src=""c4sqlogo.gif"" width=""295"" height=""68""&gt;&lt;/div&gt;
       &lt;div class=""lf4""&gt;Foursquare&lt;/div&gt;   
       &lt;/div&gt;
       &lt;div class=""spacer""&gt;&lt;/div&gt;
       &lt;!-- HEADER END --&gt;
       &lt;/td&gt;
   &lt;/tr&gt;
   &lt;tr&gt;&lt;td align=""center"" valign=""center"" bgcolor=""#FFFFFF""&gt;  
             &lt;!-- CONTENT --&gt;
             &lt;div class=""content""&gt;


&lt;table class=""fullheight"" width=""100%"" height=""100%""&gt;
&lt;tr&gt;
&lt;td&gt;&lt;/td&gt;
&lt;td&gt;&lt;/td&gt;
&lt;td&gt;&lt;/td&gt;
&lt;/tr&gt;&lt;tr&gt;
&lt;td&gt;&lt;/td&gt;
&lt;td align=""center"" valign=""middle""&gt;
&lt;h1 class=""font-black""&gt;Cornerstone Foursquare Church&lt;/h1&gt;
&lt;br&gt;
&lt;h2&gt;7791 Hillbarn Dr. Houston, TX 77040&lt;/h2&gt;
&lt;br&gt;
&lt;h2&gt;(713) 856 - 7773&lt;/h2&gt;
&lt;br&gt;
&lt;br&gt;
&lt;h3&gt;Service Times:&lt;br&gt;Sunday Morning Worship 10:30AM&lt;br&gt;Sunday Evening Bible Study 6:00PM
&lt;br&gt;Wednesday Evening Bible Study and Prayer 7:00PM&lt;/h3&gt;
&lt;/td&gt;
&lt;td&gt;&lt;/td&gt;
&lt;tr&gt;
&lt;td&gt;&lt;/td&gt;
&lt;td&gt;&lt;/td&gt;
&lt;td&gt;&lt;/td&gt;
&lt;/tr&gt;&lt;tr&gt;
&lt;/table&gt;


             &lt;/div&gt;
             &lt;!-- CONTENT END --&gt;
       &lt;/td&gt;
   &lt;/tr&gt;
   &lt;tfoot height=""28""&gt;&lt;td height=""28"" align=""center"" valign=""middle"" bgcolor=""#FFFFFF""&gt;
          &lt;!-- FOOTER --&gt; 
          &lt;div class=""clearspacer""&gt;&lt;img src=""1.gif"" height=""10"" width=""1""&gt;&lt;/div&gt;
          &lt;div class=""footer""&gt;&lt;div class=""footertext""&gt;&lt;a href=""http://www.c4sq.org""&gt; w w w . c 4 s q . o r g &lt;/a&gt;&lt;/div&gt;&lt;/div&gt;
          &lt;!-- FOOTER END --&gt;
       &lt;/td&gt;
   &lt;/tr&gt;
&lt;/table&gt;
&lt;!-- TABLE I END --&gt;
&lt;/body&gt;
&lt;/html&gt;
</code></pre>

<hr>

<p>And here is the code for the sytle sheet:</p>

<pre><code>html, body {
    font-family: Verdana, Arial, Helvetica, sans-serif;
    font-size: 11px;
        color: :#a02f1d;
        height: 100%;
        width: 100%;
}

a {
color: #ffffff;
text-decoration: none;
font-size: 12;
font-weight: 500;
}

.header {
color: #ff0000; 
margin: 0 auto;
width: 760px;
height: 116px;
background-image: url(stripe.gif);
background-repeat: repeat-x;
}

.fullheight {
height:100%;}

.lf4 {
float: left;
margin-top: 0px;
clear: left;
width: 240px;
margin-left: 190px;
color: #a02f1d;
font-size: 26px;
font-weight: semi-bold;
font-style: italic;
}

.lfc {
float: left;
margin-top: 8px;
margin-left: 20px;
color: #a02f1d;
font-size: 48px;
font-weight: semi-bold;
font-style: italic;
}

.rfl {
float: right;
margin-top: 24px;
margin-right: 20px;
clear: right;
}

.content {
margin: 0 auto;
width: 760px;
overflow: hidden;
color: :#a02f1d;
}

.spacer {
background-color:#a02f1d;
margin: 0 auto;
width: 760px;
height: 4px;
overflow: hidden;
}

.clearspacer {
background-color:#000000;
}

.footer {
color: #ffffff; 
background-color:#a02f1d;
margin: 0 auto;
width: 760px;
height: 30px;
clear: both;
}

.footertext {
color:#ffffff;
margin-top: 6px;
font-size: 12px;
}
</code></pre>

<hr>

<p>The SECOND issue has to do with modifying the existing layout so that there is a centered vertical area of 760px in width that displays in a shade of color different from the surrounding viewport.  The primary difficulty is that in order to get my footer to stick to the bottom in both browsers and resize with the viewport, I had to re-adopt a table layout.  The current strategy, however, is to use as few nests as possible in order to benefit from the speed and clarity from using DIVs.  I would opt to use a DIV layout to the exclusion of a TABLE layout if it were not for the apparently, currently insoluble problem of getting a working sticky-footer to work with a DIV liquid layout.</p>
","40810","Mark P","1571407","Ned Batchelder","2015-04-14 21:30:44","2015-04-14 21:30:44","Table row height in Firefox","<firefox>","3","0","","",""
"255644","1","255656","","2008-11-01 08:18:34","","9","7652","<p>Today somebody told me that interface implementation in C# is just ""Can-Do"" relationship, not ""Is-A"" relationship. This conflicts with my long-time believing in LSP(Liskov Substitution Principle). I always think that all inheritance should means ""Is-A"" relationship. </p>

<p>So, If interface implementation is just a ""Can-Do"" relationship. What if there is a interface ""IHuman"" and ""IEngineer"", and one class ""Programmer"" inherits  from ""IHuman"" &amp; ""IEngineer""? Surely, a ""Programmer"" Is A ""IHuman"" and A ""IEngineer"". </p>

<p>If it is just ""Can-Do"" relationship, does it mean we cannot expect the ""Programmer"" instance behavior may be different between when treated as a IHuman and treated as IEngineer?</p>
","26349","Morgan Cheng","16076","Mitch Wheat","2008-11-01 08:40:22","2009-03-25 09:32:18","C# Interface Implementation relationship is just ""Can-Do"" Relationship?","<c#><inheritance><interface><liskov-substitution-principle>","5","0","2","",""
"334009","1","334041","","2008-12-02 14:02:42","","8","7653","<p>Let's say you want to start contributing to an open source project with thousands LOC. I am interesting in ways/suggestions on how you would start learning/hacking the new system. </p>
","17476","Chrys","2246344","","2014-08-18 12:20:47","2018-12-12 12:55:09","How to read source code learn how to use large system?","<open-source>","12","2","8","2012-12-06 18:20:20",""
"595926","1","4252513","","2009-02-27 18:12:57","","13","7653","<p>I consider myself still pretty new to the TDD scene. But find that no matter which method I use (mock framework or stubbing my own objects) I find that I have to write a lot of code to create mock data. I like the idea of loading up objects to create an in-memory database. But what I don't like is cluttering up my tests with a ton of code for the sole purpose of creating mock data. This is especially the case when the data needs to account for all the different cases.</p>

<p>I'd love some suggestions for a better way of doing this. </p>

<p>It would seem to me that I should be able to load the data once into a known state from some data store and then I could use a snapshot of that state which is loaded in the test setup/initialize before each test method is executed. This would satisfy proper testing practices while providing convenience and let me focus on writing tests instead of writing  code to create test data ""by hand"".</p>
","64690","Mark J Miller","","","","2010-11-23 03:31:17","Creating mock data for unit testing","<tdd><mocking>","6","0","1","",""
"632429","1","632726","","2009-03-10 21:48:59","","0","7653","<p>I need to check if relation is transitive or not?</p>

<p>Would you please suggest some algorithm to check the transitivity of relations?</p>

<p>I am storing relation as a <strong>boolean matrix</strong> there is <strong>1</strong> if elements are related other wise <strong>0</strong> like in graphs.</p>

<p>Thanks.</p>
","58737","david makcenzie","58737","david makcenzie","2009-03-10 23:19:59","2009-03-11 14:40:44","Algorithm for checking transitivity of relation?","<algorithm><discrete-mathematics>","3","2","0","",""
"155601","1","155683","","2008-09-30 23:41:53","","20","7654","<p>What references offer a good summary/tutorial for using RDF/OWL?  There seem to be enough tools (Protege, Topbraid, Jena, etc.) that knowing the syntax of the markup languages is not necessary, but knowing the concepts is, of course, still critical.  </p>

<p>I'm working through the w3c documents (particularly the <a href=""http://www.w3.org/TR/rdf-primer/"" rel=""noreferrer"">RDF Primer</a>) but I'd like to find other resources/techniques to use as well.</p>
","3446","rcreswick","1659","marxidad","2008-09-30 23:49:17","2014-10-20 18:06:49","What is the best way to learn about RDF / OWL?","<rdf><web-standards><semantic-web><owl>","10","0","26","2014-07-28 22:11:32",""
"613603","1","615748","","2009-03-05 04:48:44","","11","7654","<p>I have an application that uses disabled JTextFields in several places which are intended to be transparent - allowing the background to show through instead of the text field's normal background.</p>

<p>When running the new Nimbus LAF these fields are opaque (despite setting setOpaque(false)), and my UI is broken.  It's as if the LAF is ignoring the opaque property.  Setting a background color <strike>explicitly is both difficult in several places, and less than optimal due to background images</strike> actually doesn't work - it still paints it's LAF default background over the top, leaving a border-like appearance (the splash screen below has the background explicitly set to match the image).</p>

<p>Any ideas on how I can get Nimbus to not paint the background for a JTextField?</p>

<p>Note: I need a JTextField, rather than a JLabel, because I need the thread-safe setText(), and wrapping capability.</p>

<p>Note: My fallback position is to continue using the system LAF, but Nimbus does look substantially better.</p>

<p>See example images below.</p>

<hr>

<h2>Conclusions</h2>

<p>The <em>surprise</em> at this behavior is due to a misinterpretation of what setOpaque() is meant to do - from the Nimbus bug report:</p>

<blockquote>
  <p>This is a problem the the orginal design of Swing and how it has been confusing for years. The issue is setOpaque(false) has had a side effect in exiting LAFs which is that of hiding the background which is not really what it is ment for. It is ment to say that the component my have transparent parts and swing should paint the parent component behind it.</p>
</blockquote>

<p>It's unfortunate that the Nimbus components also appear not to honor setBackground(null) which would otherwise be the recommended way to stop the background painting.  Setting a fully transparent background seems unintuitive to me.</p>

<p>In my opinion, setOpaque()/isOpaque() is a faulty public API choice which should have been only:</p>

<pre><code>public boolean isFullyOpaque();
</code></pre>

<p>I say this, because isOpaque()==true is a contract with Swing that the component subclass will take responsibility for painting it's entire background - which means the parent can skip painting that region if it wants (which is an important performance enhancement). Something external cannot <em>directly</em> change this contract (legitimately), whose fulfillment may be coded into the component.  </p>

<p>So the opacity of the component should not have been settable using setOpaque().  Instead something like setBackground(null) should cause many components to ""not have a background"" and therefore become not fully opaque.  By way of example, in an ideal world most components should have an isOpaque() that looks like this:</p>

<pre><code>public boolean isOpaque() { return (background!=null); }
</code></pre>

<hr>

<p><a href=""https://i.stack.imgur.com/Abu15.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Abu15.png"" alt=""Example""></a>
</p>

<p><a href=""https://i.stack.imgur.com/pFI5p.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/pFI5p.png"" alt=""alt text""></a>
</p>
","8946","Software Monkey","4751173","Software Monkey","2019-03-05 02:00:45","2019-03-05 02:00:45","Java Nimbus LAF with transparent text fields","<java><swing><nimbus>","4","1","5","",""
"24415284","1","","","2014-06-21 11:46:12","","2","7654","<p>I have a specific problem in Laravel . </p>

<p>When I use <code>echo</code> or <code>print_r</code> or <code>var_dump</code> my data (retrieved from eloquent) are printed in the right format (UTF-8, greek language). But when I use </p>

<pre><code>return Response::json($data)
</code></pre>

<p>returns something like</p>

<pre><code>""\u0395\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03bf\u03af \u03c7\u03b1\u03c1\u03b1\u03ba\u03c4\u03ae\u03c1\u03b5\u03c2""
</code></pre>

<p>I have already set UTF-8 as default charset in my <code>php.ini</code>, <code>mysql.conf</code> (but this is not the problem).</p>

<p>I have tried several ways to set the charset like:</p>

<pre><code>Response::json($data,200,$headers)
</code></pre>

<p>where $headers is an array with:</p>

<pre><code>'Content-type'=&gt; 'application/json; charset=utf-8'
</code></pre>

<p>But nothing changes.</p>

<p>My operating system is Debian 7 wheezy 64bit, PHP version 5.5.13 , MySQL 5.6.19 and apache2 server.</p>
","2718934","user2718934","2623477","","2014-08-13 14:32:03","2019-08-22 14:29:52","Laravel: Cant set JSON utf-8 charset","<php><json><laravel-4>","2","0","0","",""
"41601","1","41607","","2008-09-03 12:57:25","","17","7655","<p>We are working on a large project with a measure of new/modified GUI functionality.  We've found in the past that we often introduced new problems in related code when adding new functionality.</p>

<p>We have non-technical users perform testing, but they often miss parts and allow bugs to slip through.</p>

<p>My question:
Are there any best practices for organizing the UI testing of a WinForms project?  Is there any way to automate it?</p>

<p>Thanks!</p>
","4392","Niki","4223","Rob Cooper","2009-05-31 18:57:23","2019-09-02 09:06:30","User Interface Testing","<user-interface><testing><integration-testing>","11","1","11","",""
"452237","1","452273","","2009-01-16 22:08:18","","8","7655","<p>Below is sample code to create a radio button element with Yes/No options in Zend_Form. Any ideas on how to set the required answer to Yes, so if No is selected, it'll fail validation? The code below will accept either Yes or No.</p>

<pre><code>    $question= new Zend_Form_Element_Radio('question');
    $question-&gt;setRequired(true)
        -&gt;setLabel('Are you sure?')
        -&gt;setMultiOptions(array('Yes', 'No'));
</code></pre>
","16435","dittonamed","6305","Gilean","2009-01-16 22:23:31","2013-02-27 18:59:25","Zend_Form radio element","<php><zend-framework><zend-form>","2","0","5","",""
"184511","1","","","2008-10-08 19:41:50","","2","7655","<p>How would you implement a GUI similar to the ""My Computer"" view in Windows Explorer?</p>

<p>In particular the ""Icons"" view mode. Including the grouping of different item types (as Files Stored on This Computer/Hard Disk Drives/Devices with Removable Storage groups in Windows Explorer)</p>

<p>In WinForms I would use a ListView for this thing but in WPF the only thing that has even come close is a listbox with a custom ControlTemplate but it seems like too much effort!</p>
","5776","Andreas","5776","Andreas","2008-10-09 05:15:03","2011-11-22 23:07:52","Create GUI similar to Windows Explorer using WPF","<.net><wpf><user-interface>","4","0","1","",""
