Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"189350","1","189524","","2008-10-09 21:53:44","","22","8056","<p>Is there a way to find out what gcc flags a particular binary was compiled with?</p>
","2831","brian","","","","2009-12-22 23:26:33","Detect GCC compile-time flags of a binary","<c++><c><gcc>","4","0","4","",""
"235394","1","235658","","2008-10-24 22:00:55","","25","8056","<p>In class, we learned about the halting problem, Turing machines, reductions, etc. A lot of classmates are saying these are all abstract and useless concepts, and there's no real point in knowing them (i.e., you can forget them once the course is over and not lose anything).</p>

<p>Why is theory useful? Do you ever use it in your day-to-day coding? </p>
","15055","Claudiu","3924118","monoxide","2016-12-29 21:39:54","2017-03-18 19:24:11","When is theoretical computer science useful?","<theory><turing-machines><halting-problem><computation>","24","10","17","",""
"10355798","1","10355799","","2012-04-27 15:09:25","","14","8057","<p>I have a PHP script which runs a MySQL query.</p>

<pre><code>$query = ""INSERT INTO table (col1, col2)
          VALUES('$val1', '$val2')
          ON DUPLICATE KEY UPDATE col2= IF(IS NOT NULL '$val1', 'test', 'col2)"";
</code></pre>

<p>Here is what I am trying to do:
Col1 is the primary key.  If there is a duplicate, it checks to see if the insert value for col2 is null.  If not, it will update with the value, otherwise the value will stay the same.</p>

<p>This insert fails.  When I try to run it manually in sqlyog (inserting actual values in place of variables), I get the following error:
Error Code: 1064</p>

<blockquote>
  <p>You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'IS NOT NULL.....'</p>
</blockquote>

<p>I have checked the MySQL reference manual for the IS NOT NULL comparison operator (<a href=""http://dev.mysql.com/doc/refman/5.5/en/comparison-operators.html#operator_is-not-null"" rel=""noreferrer"">http://dev.mysql.com/doc/refman/5.5/en/comparison-operators.html#operator_is-not-null</a>), and also for the INSERT ... ON DUPLICATE KEY UPDATE Syntax (<a href=""http://dev.mysql.com/doc/refman/5.0/en/insert-on-duplicate.html"" rel=""noreferrer"">http://dev.mysql.com/doc/refman/5.0/en/insert-on-duplicate.html</a>) and believe I am using both correctly, but obviously that is not the case.</p>

<p>What am I doing wrong?</p>

<p>For reference, I am using MySQL 5 and the script is running on a RHEL5 server.</p>
","892593","Bad Programmer","3885376","","2018-01-13 08:32:47","2018-01-13 08:32:47","Using IF() With ON DUPLICATE KEY UPDATE in MySQL","<mysql><mysql-error-1064>","1","0","1","",""
"28487060","1","","","2015-02-12 18:38:44","","3","8057","<p>Is there a way to display response options that have 0 responses in SPSS frequency output? The default is for SPSS to omit in the frequency table output any response option that is not selected by at least a single respondent. I looked for a syntax-driven option to no avail. Thank you in advance for any assistance!</p>
","4561468","Amber Johnson","","","","2015-06-13 21:52:53","How do you include categories with 0 responses in SPSS frequency output?","<spss><interpretation><frequency>","3","6","","",""
"111318","1","111354","","2008-09-21 16:10:00","","3","8058","<p>I have an Interbase DB. How can I convert it to SQL Server?</p>
","12514","Mariano","12870","Oli","2008-09-24 15:49:33","2015-01-26 11:37:32","How to convert legacy Interbase DB to SQL Server?","<sql-server><database><interbase>","4","1","1","",""
"61155","1","61200","","2008-09-14 06:01:37","","1","8058","<p>I'm trying to place this menu:</p>

<pre><code>&lt;div class=""left-menu"" style=""left: 123px; top: 355px""&gt;  
    &lt;ul&gt;  
        &lt;li&gt; Categories &lt;/li&gt;  
        &lt;li&gt; Weapons &lt;/li&gt;  
        &lt;li&gt; Armor &lt;/li&gt;  
        &lt;li&gt; Manuals &lt;/li&gt;  
        &lt;li&gt; Sustenance &lt;/li&gt;  
        &lt;li&gt; Test &lt;/li&gt;  
    &lt;/ul&gt;  
&lt;/div&gt;
</code></pre>

<p>On the left hand side of the page. The problem is that if I use absolute or fixed values. <br>
Different screen sizes will render the navigation bar differently. I also have a second div that contains all the main content which also needs to be moved to the right, so far I'm using relative values which seems to work no matter the screen size.</p>
","4298","Matt R","7439291","Ryan Doherty","2017-09-26 08:54:39","2017-09-26 08:54:39","What is the best way to position a div in css?","<css><layout>","5","0","","",""
"507606","1","507696","","2009-02-03 15:42:23","","2","8058","<p>I apologize for the headline, I don't really know a better way of putting it (let me know if you have a better way, I will change it). Please consider the following code:</p>

<pre><code>&lt;html&gt;
    &lt;head&gt;
        &lt;title&gt;IE 6 Menu Test&lt;/title&gt;
        &lt;style type=""text/css""&gt;
            .nMenu {
                border: 1px solid black;
            }

            .nMenu ul {
                margin: 0;
                padding: 0;
                list-style-type: none;
            }

            .nMenu a {
                display: block;
                padding: 3px 0px 3px 5px;
                background-color: #fff;
                border-bottom: 1px solid #eee;
                font-weight: bold;
                text-decoration: none;
            }

            .nMenu a:hover {
                background-color: #dddddd;
            }
        &lt;/style&gt;
    &lt;/head&gt;
    &lt;body&gt;
        &lt;div class=""nMenu""&gt;
            &lt;ul&gt;
                &lt;li&gt;&lt;a href=""""&gt;One&lt;/a&gt;&lt;/li&gt;&lt;li&gt;&lt;a href=""""&gt;Two&lt;/a&gt;&lt;/li&gt;&lt;li&gt;&lt;a href=""""&gt;Three&lt;/a&gt;&lt;/li&gt;&lt;li&gt;&lt;a href=""""&gt;Four&lt;/a&gt;&lt;/li&gt;&lt;li&gt;&lt;a href=""""&gt;Five&lt;/a&gt;&lt;/li&gt;
            &lt;/ul&gt;                        
        &lt;/div&gt;

        &lt;hr /&gt;

        &lt;div class=""nMenu""&gt;
            &lt;ul&gt;
                &lt;li&gt;&lt;a href=""""&gt;One&lt;/a&gt;&lt;/li&gt;
                &lt;li&gt;&lt;a href=""""&gt;Two&lt;/a&gt;&lt;/li&gt;
                &lt;li&gt;&lt;a href=""""&gt;Three&lt;/a&gt;&lt;/li&gt;
                &lt;li&gt;&lt;a href=""""&gt;Four&lt;/a&gt;&lt;/li&gt;
                &lt;li&gt;&lt;a href=""""&gt;Five&lt;/a&gt;&lt;/li&gt;
            &lt;/ul&gt;                        
        &lt;/div&gt;
    &lt;/body&gt;
&lt;/html&gt;
</code></pre>

<p>In firefox, both the top and bottom menus display exactly the same.  But in IE6, the bottom version, which is identical to the top except for the carriage returns after each list element, displays with extra padding above each element.  The top version, without the carriage returns does not.  This is especially apparent (the extra padding) when rolling over the items in the bottom list.</p>

<p>It seems that IE6 is rendering the carriage returns for some reason.  For now we have just resorted to formatting our code like the top example, but this is less than ideal. Is there something we can put in the CSS to make this look proper in IE6?</p>
","7186","Ryan Guill","2156756","","2013-06-06 21:27:13","2013-06-06 21:27:13","Menus using unordered lists w/ and w/o carriage returns differ in IE 6","<css><cross-browser><internet-explorer-6>","3","0","1","",""
"172436","1","200819","","2008-10-05 18:45:14","","11","8058","<p>I always seem to use Get when working with data (strongly typed or otherwise) from the database and I have never really needed to use Fill although I just as easily could use Fill instead of get when pulling out and updating data.</p>

<p>Can anyone provide guidance as to the implications and gotchas of each method? </p>

<p>In what situations is it preferable to use one or the other? </p>

<p>Any performance implications?</p>

<p>Thanks in advance for the answers! I love this community!</p>
","17235","Matias Nino","","","","2014-05-22 15:46:44",".NET Table Adapters: Get vs. Fill?","<.net><database><ado.net><dataset><strong-typing>","4","0","","",""
"273664","1","273771","","2008-11-07 21:18:03","","2","8059","<p>I find AWK really useful.  Here is a one liner I put together to manipulate data.</p>

<pre><code>ls | awk '{ print ""awk "" ""'""'""'""  "" {print $1,$2,$3} "" ""'""'""'""  "" "" $1 "".old_ext &gt; "" $1    "".new_ext""  }' &gt; file.csh
</code></pre>

<p>I used this AWK to make a script file that would rename some files and only print out selective columns.  Anyone know a better way to do this?  What are you best AWK one liners or clever manipulations?</p>
","30181","Alex","321731","","2014-10-04 01:38:32","2017-05-28 18:10:39","Best Awk Commands","<awk>","12","1","3","","2009-02-16 03:56:48"
"330993","1","331085","","2008-12-01 14:23:00","","4","8059","<p>I'm new to ruby and started to create my *nd toy app.
I:</p>

<ol>
<li>Created controller 'questions'</li>
<li>Created model 'question'</li>
<li>Created controller action 'new'</li>
<li>Added 'New.html.erb' file</li>
</ol>

<p>in erb file I use <code>form_for</code> helper and and <code>new</code> controller action where I instantiate 
<code>@question</code> instance variable.
When I try to run this I get <code>'undefined method: questions_path for #&lt;ActionView::Base:0x5be5e24&gt;'</code> error.
Below is my new.html.erb:</p>

<pre><code>&lt;%form_for @question do |f| %&gt;
   &lt;%=f.text_field :title %&gt;
&lt;%end%&gt;    
</code></pre>

<p>Please advise how to fix this and also help me with aliasing this controller action.
What I mean is I would like to type <a href=""http://mysite/questions/ask"" rel=""nofollow noreferrer"">http://mysite/questions/ask</a>, instead of /questions/create</p>
","430254","Valve","4948889","mat","2015-07-21 06:47:59","2015-07-21 06:47:59","undefined method in rails","<ruby-on-rails><ruby><routing>","2","1","2","",""
"23737","1","23768","","2008-08-22 23:27:21","","10","8060","<p>I'm using visual studio 2008 and <a href=""http://en.wikipedia.org/wiki/ReSharper"" rel=""noreferrer"">ReSharper</a> 4 and it's kind of slow. My machine has 2 GB of RAM, dual core processor and a 7200 rpm hard disk. I know more RAM and a faster hard disk could improve performance, but do you have any tips to improve ReSharper/Visual Studio performance?</p>
","1560","Rismo","63550","Rismo","2009-12-10 19:54:20","2018-03-27 10:34:58","Do you have any tips to improve ReSharper and/or Visual Studio performance?","<.net><visual-studio><performance><resharper>","5","0","10","",""
"352340","1","352497","","2008-12-09 10:34:14","","1","8061","<p>Edit: How to return/serve a file from a python controller (back end) over a web server, with the file_name? as suggested by @JV</p>
","2220518","Mohit Ranka","10661","S.Lott","2008-12-09 11:05:34","2008-12-09 11:59:47","Return file from python module","<python><file><mime-types><download>","3","4","","",""
"411273","1","","","2009-01-04 16:59:45","","3","8061","<p>Does anyone know a good resource or some pointers which could help me make a side scrolling tile based (descreet movement for character) with box pushing and moving platforms etc. I'm focused right now C/C++ console development (tho after this project I may stop and do stuff a little more graphical, still C/C++). Something bit like <a href=""http://www.foon.co.uk/farcade/ssb/"" rel=""nofollow noreferrer"">Super Serib Bros</a>. I've taken a look at the code of SSB and I have some idea of how it works, tho the variable names aren't particularly helpful.</p>

<p>It occurs to me someone somewhere must have thought about his problem before. So before I go re-inventing the wheel, any clues?</p>
","51089","Cymon","51089","Cymon","2009-01-09 22:08:11","2009-01-09 22:10:52","Tutorial for tile based side scroller game-play?","<c++><c>","3","0","2","2014-08-26 19:21:13",""
"528208","1","528220","","2009-02-09 13:52:53","","7","8061","<p>Does anyone have a technique that will allow me to determine which element has focus after a blur event? I have an input field which I'd like to reset on blur <em>unless</em> the blur was caused by the user clicking the ""save"" button. I'd love to just set a flag in the save button's onclick function, but that would fire too late (unless click events always fire before blur events, which I doubt.)</p>
","44683","morgancodes","759866","","2014-01-07 10:49:59","2014-01-07 10:49:59","javascript blur event -- is there any way to detect which element now has focus?","<javascript><javascript-events>","1","1","","2013-04-23 17:37:16",""
"200676","1","200763","","2008-10-14 10:36:26","","4","8062","<p>I want to sprintf() an unsigned long long value in visual C++ 6.0 (plain C).</p>

<pre><code>char buf[1000]; //bad coding 
unsigned __int64 l = 12345678; 
char t1[6] = ""test1""; 
char t2[6] = ""test2""; 
sprintf(buf, ""%lli, %s, %s"", l, t1, t2);
</code></pre>

<p>gives the result</p>

<pre><code>12345678, (null), test1
</code></pre>

<p>(watch that <code>test2</code> is not printed)</p>

<p>and <code>l = 123456789012345</code> it gives an exception handle</p>

<p>any suggestions?</p>
","27800","Lytha Alexander","152422","Mike B","2018-09-18 10:42:02","2018-09-18 10:42:02","VisualC++ 6.0 with unsigned long long and sprintf","<c><visual-c++-6>","3","2","3","",""
"269060","1","273631","","2008-11-06 15:18:20","","15","8062","<p>I'm writing some mail-processing software in Python that is encountering strange bytes in header fields.  I suspect this is just malformed mail; the message itself claims to be us-ascii, so I don't think there is a true encoding, but I'd like to get out a unicode string approximating the original one without throwing a <code>UnicodeDecodeError</code>.</p>

<p>So, I'm looking for a function that takes a <code>str</code> and optionally some hints and does its darndest to give me back a <code>unicode</code>.  I could write one of course, but if such a function exists its author has probably thought a bit deeper about the best way to go about this.</p>

<p>I also know that Python's design prefers explicit to implicit and that the standard library is designed to avoid implicit magic in decoding text. I just want to explicitly say ""go ahead and guess"".</p>
","5222","Nick","","","","2013-02-06 14:25:25","Is there a Python library function which attempts to guess the character-encoding of some bytes?","<python><email><character-encoding><invalid-characters>","4","0","4","2017-04-03 16:19:26",""
"96867","1","97085","","2008-09-18 20:56:47","","11","8062","<p>Every so often I get an error saying one of my tables ""is marked as crashed and should be repaired"". I then do a REPAIR TABLE and repair it. What causes them to be marked as crashed and how can I prevent it? I am using MyISAM tables with MySQL 5.0.45.</p>
","796","ejunker","","","","2016-12-01 10:51:55","What causes tables to need to be repaired?","<mysql><database>","4","0","1","",""
"435685","1","436153","","2009-01-12 15:05:28","","12","8062","<h3>The problem</h3>

<p>I have a transparent <code>NSView</code> on a transparent <code>NSWindow</code>.  The view's <code>drawRect:</code> method draws some content (<code>NSImage</code>s, <code>NSBezierPath</code>s and <code>NSString</code>s) on the view but leaves parts of it transparent.</p>

<p>Clicking on the regions of the view that have been drawn on invokes the usual mouse event handling methods (<code>mouseDown:</code> and <code>mouseUp:</code>).</p>

<p>Clicking on the transparent areas gives focus to whatever window is behind my transparent window.</p>

<p><strong>I would like to make parts of the transparent region clickable</strong> so that accidentally clicking between the elements drawn on my view does not cause the window to lose focus.</p>

<hr>

<h3>Solutions already attempted</h3>

<ul>
<li>Overriding the <code>NSView</code>'s <code>hitTest:</code> method. Found that <code>hitTest:</code> was only called when clicking on a non-transparent area of the view.</li>
<li>Overriding the <code>NSView</code>'s <code>opaqueAncestor</code> method. Found that this was not called when clicking on any part of the view.</li>
<li>Filling portions of the transparent area with <code>[NSColor clearColor]</code> in the <code>drawRect:</code> method, and with an almost-but-not-quite-transparent colour. This had no effect.</li>
<li>Experimented with the <code>NSTrackingArea</code> class. This appears to only add support for <code>mouseEntered:</code>, <code>mouseExited:</code>, <code>mouseMoved:</code>, and <code>cursorUpdate:</code> methods, <em>not</em> <code>mouseUp:</code> and <code>mouseDown:</code>.</li>
</ul>
","5168","georgebrock","714","Chris Hanson","2009-01-22 09:36:07","2016-07-30 17:52:02","How to make a transparent NSView subclass handle mouse events?","<cocoa>","7","0","6","",""
"295112","1","295250","","2008-11-17 08:47:19","","1","8063","<p>How would I get the last item (or any specific item for that matter) in a simplexml object? Assume you don't know how many nodes there will be.</p>

<p>ex.</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;?xml-stylesheet type=""text/xsl"" href=""/xsl.xml""?&gt;
&lt;obj 
  href=""http://xml.foo.com/"" 
  display=""com.foo.bar"" 
  xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" 
  xmlns=""http://obix.org/ns/schema/1.0"" 
&gt;
 &lt;list name=""data"" of=""HistoryRecord""&gt;
  &lt;obj&gt;
   &lt;abstime name=""timestamp"" val=""1876-11-10T00:00:00-08:00""&gt;&lt;/abstime&gt;
   &lt;int name=""energy_in_kwh"" val=""1234""&gt;&lt;/int&gt;
   &lt;int name=""energy_out_kwh"" val=""123456""&gt;&lt;/int&gt;
  &lt;/obj&gt;
  &lt;obj&gt;
   &lt;abstime name=""timestamp"" val=""1876-11-10T00:15:00-08:00""&gt;&lt;/abstime&gt;
   &lt;int name=""energy_in_kwh"" val=""1335""&gt;&lt;/int&gt;
   &lt;int name=""energy_out_kwh"" val=""443321""&gt;&lt;/int&gt;
  &lt;/obj&gt;
 &lt;/list&gt;
 &lt;int name=""count"" val=""2""&gt;&lt;/int&gt;
&lt;/obj&gt;
</code></pre>

<p>And I want to grab the last <code>&lt;obj&gt;&lt;/obj&gt;</code> chunk (or even just part of it).</p>
","11252","gaoshan88","18771","Tomalak","2008-11-17 11:09:08","2014-11-26 16:38:28","PHP SimpleXML. How to get the last item?","<php><xml><simplexml>","6","0","","",""
"17710123","1","17724182","","2013-07-17 20:35:27","","3","8064","<p>I installed MySQL on my OS X Mountain Lion box and got it to work. Now, I'm having problems getting a new WordPress site to access it and it has been suggested that my server is not configured correctly because I have to supply the port. I created this test code to verify the connection:</p>

<pre><code>&lt;?php
$mysqli = new mysqli('localhost:3306', 'root', 'somepassword', 'gazos');

if ($mysqli-&gt;connect_error)
    die('Connect Error (' . $mysqli-&gt;connect_errno . ') '. $mysqli-&gt;connect_error);
else
    echo 'Good connection to gazos';
?&gt;
</code></pre>

<p>It returns a good connection. It errors out if I remove the port. I have something similar in another non-WordPress website that works fine. I don't remember configuring MySQL. I just installed it. When I checked my my.cnf file, everything is commented out except:</p>

<pre><code>sql_mode=NO_ENGINE_SUBSTITUTION,STRICT_TRANS_TABLES
</code></pre>

<p>Is it normal to supply the default port on a connection? If not, what do I need to fix.</p>
","433895","curt","","","","2013-07-18 13:00:09","Default Port required on MySQL Connection","<php><mysql>","1","4","1","",""
"578037","1","578049","","2009-02-23 15:35:50","","3","8064","<p>I have put together a script which will upload a CSV file and then extract the data into an already made table. I want to make it so the first line(the column headers) will not be inserted into the table, but the rest of the data will be. </p>

<pre><code>  $fp = fopen($_SESSION['filename'],""r"");


while (($data = fgetcsv($fp, 1000, "","")) !== FALSE)

{
    $import=""INSERT into csv_table(name,address,age) values('$data[0]','$data[1]','$data[2]')"";

    mysql_query($import) or die(mysql_error());

}

fclose($fp);
</code></pre>

<p>this is the part of the code i use to extract the data from the csv file.</p>

<p>Thank You very much for any help with this matter!</p>
","1076409","Ben McRae","","","","2009-02-23 15:41:01","How do i remove the top line in a CSV file (the coloumn headers)?","<php><csv>","3","0","4","",""
"631186","1","","","2009-03-10 16:44:39","","9","8064","<p>I need to periodically return a list of all <strong>new</strong> followers of a twitter account (i.e. since the last time the list of followers was retrieved), but the Twitter API only seems to provide functionality for getting a list of <strong>all</strong> current followers of the account.</p>

<p>Apart from getting this full list every time and comparing it against a stored version of the last time it was retrieved, is there any other way to get hold of the new followers?</p>

<p>Sites such as divvoted.com, mrtweet etc must do this somehow! Am I missing something or does it just need the round-the-houses approach described above?</p>
","76238","Mark Perkins","2980873","","2016-02-02 13:16:06","2016-08-22 18:16:20","How to get a list of *new* followers using the twitter API","<api><twitter>","4","0","4","",""
"71000","1","71072","","2008-09-16 10:22:16","","4","8064","<p>I'm trying to create a Zip file from .Net that can be read from Java code.</p>

<p>I've used SharpZipLib to create the Zip file but also if the file generated is valid according to the CheckZip function of the #ZipLib library and can be successfully uncompressed via WinZip or WinRar I always get an error when trying to uncompress it using the Java.Utils.Zip class in Java.</p>

<p>Problem seems to be in the wrong header written by SharpZipLib, I've also posted a question on the SharpDevelop forum but with no results (see <a href=""http://community.sharpdevelop.net/forums/t/8272.aspx"" rel=""nofollow noreferrer"">http://community.sharpdevelop.net/forums/t/8272.aspx</a> for info) but with no result.</p>

<p>Has someone a code sample of compressing a Zip file with .Net and de-compressing it with the Java.Utils.Zip class?</p>

<p>Regards
Massimo</p>
","11673","massimogentilini","","","","2015-06-25 08:12:41","Help in creating Zip files from .Net and reading them from Java","<java><.net><interop><zip>","6","0","1","",""
"680826","1","681949","","2009-03-25 09:23:52","","7","8065","<p>I'd like to create a slice object from a string; right now the only way seems through a cumbersome hacky eval statement</p>

<pre><code>class getslice:
    def __getitem__(self, idx): return idx[0]
eval(""getslice()[%s, 1]"" %("":-1""))
</code></pre>

<p>thanks in advance.</p>

<p><strong>Edit</strong>: Sorry if the original prompt was not clear, the input in this case was "":-1"". The point was to parse the string. Ignacio Vazquez-Abrams's response at least solved the problem (and seems to work with reverse indexing as well), but I think my solution above is still more clear if not conceptually clean (and will work correctly if Python ever changes slicing syntax).</p>
","81636","gatoatigrado","81636","gatoatigrado","2009-03-25 18:48:01","2019-08-20 14:44:57","python create slice object from string","<python><indexing><slice>","10","6","4","",""
"110088","1","110101","","2008-09-21 02:47:09","","4","8066","<p>I'm fully aware that set division can be accomplished through a series of other operations, so my question is:  </p>

<p>Is there a command for set division in SQL?</p>
","781","Esteban Araya","","","","2011-05-07 18:40:26","Is there set division in SQL?","<sql><database><relational-algebra><set-theory>","3","2","","",""
"718669","1","","","2009-04-05 09:53:36","","5","8066","<p>So if i do this in the first controller:  </p>

<pre><code>  public class AController:Controller
    {
            public ActionResult ActionOne()
            {
                 MyObject myObj = new MyObject()
                 myObj.Name=""Jeff Atwood"";
                 myObj.Age =60;
                 myObj.Address = new Address(40,""Street"");

                 return RedirectToAction(""ActionTwo"", ""BController"", myObj );

             }
    }
</code></pre>

<p>In the second controller, myObj will come out ok, but Address will be null.</p>

<pre><code>public class BController:Controller
        {
                public ActionResult ActionOne(MyObject obj)
                {
                     //obj.Address is null?

                 }
        }
</code></pre>

<p>Is this as expected? any way around it?</p>
","230","Dan","24995","","2011-07-11 00:02:11","2013-06-21 13:51:30","When using RedirectToAction, routeValue losing reference properties","<asp.net-mvc>","5","1","2","",""
"351373","1","351378","","2008-12-08 23:57:03","","11","8066","<p>In the context of creating a custom Eclipse distribution for a development team.</p>

<p>How would I go about building a custom Eclipse distribution containing a specific set of plugins? Would it be difficult to also add a kind of update site to put specific versions of the plug-ins from which the customized eclipse would update?</p>
","39057","Loki","","","","2015-09-14 22:24:08","Creating an Eclipse ""Distribution""?","<eclipse><distribution>","5","3","4","",""
"221283","1","222216","","2008-10-21 09:23:08","","2","8066","<p>I like to keep my shell sessions named with useful titles as I work, this helps me keep track of what I'm using each of the many tabs for.</p>

<p>Currently to rename a session I double click its name on the tabbed part of the console - is there any command that I can use to do this from within the shell? It would save me a bit of time.</p>

<p>thanks in advance</p>

<p>edit :-
I am using KDE's Konsole shell.</p>
","22061","Scottm","468304","Scottm","2012-05-01 18:20:43","2014-03-24 05:18:25","Can you rename a shell session by command in linux?","<linux><shell><session><kde>","6","0","","",""
"523878","1","526996","","2009-02-07 14:55:54","","3","8067","<p>I have a Cygwin bash script that I need to watch and terminate under certain conditions - specifically, after a certain file has been created. I'm having difficulty figuring out how exactly to terminate the script with the same level of completeness that Ctrl+C does, however.</p>

<p>Here's a simple script (called <strong><code>test1</code></strong>) that does little more than wait around to be terminated.</p>

<pre><code>#!/bin/bash

test -f kill_me &amp;&amp; rm kill_me

touch kill_me
tail -f kill_me
</code></pre>

<p>If this script is run in the foreground, Ctrl+C will terminate both the <code>tail</code> and the script itself. If the script is run in the background, a <code>kill %1</code> (assuming it is job 1) will also terminate both <code>tail</code> and the script.</p>

<p>However, when I try to do the same thing from a script, I'm finding that only the <code>bash</code> process running the script is terminated, while <code>tail</code> hangs around disconnected from its parent. Here's one way I tried (<strong><code>test2</code></strong>):</p>

<pre><code>#!/bin/bash

test -f kill_me &amp;&amp; rm kill_me

(
    touch kill_me
    tail -f kill_me
) &amp;

while true; do
    sleep 1
    test -f kill_me &amp;&amp; {
        kill %1
        exit
    }
done
</code></pre>

<p>If this is run, the bash subshell running in the background is terminated OK, but <code>tail</code> still hangs around.</p>

<p>If I use an explicitly separate script, like this, it still doesn't work (<strong><code>test3</code></strong>):</p>

<pre><code>#!/bin/bash

test -f kill_me &amp;&amp; rm kill_me

# assuming test1 above is included in the same directory
./test1 &amp;

while true; do
    sleep 1
    test -f kill_me &amp;&amp; {
        kill %1
        exit
    }
done
</code></pre>

<p><code>tail</code> is still hanging around after this script is run.</p>

<p>In my actual case, the process creating files is not particularly instrumentable, so I can't get it to terminate of its own accord; by finding out when it has created a particular file, however, I can at that point know that it's OK to terminate it. Unfortunately, I can't use a simple <code>killall</code> or equivalent, as there may be multiple instances running, and I only want to kill the specific instance.</p>
","3712","Barry Kelly","","","","2009-02-09 02:38:23","How to terminate script's process tree in Cygwin bash from bash script","<bash><process><scripting><cygwin><terminate>","3","0","","",""
"524198","1","","","2009-02-07 17:48:17","","16","8068","<p>I've been working on <a href=""http://dimdwarf.sourceforge.net/"" rel=""noreferrer"">a project</a>, which is a combination of an application server and an object database, and is currently running on a single machine only. Some time ago I read <a href=""http://www.vldb.org/conf/2007/papers/industrial/p1150-stonebraker.pdf"" rel=""noreferrer"">a paper</a> which describes a distributed relational database, and got some ideas on how to apply the ideas in that paper to my project, so that I could make a high-availability version of it running on a cluster using a <a href=""http://en.wikipedia.org/wiki/Shared_nothing_architecture"" rel=""noreferrer"">shared-nothing architecture</a>.</p>

<p>My problem is, that I don't have experience on designing distributed systems and their protocols - I did not take the advanced CS courses about distributed systems at university. So I'm worried about being able to design a protocol, which does not cause deadlock, starvation, <a href=""http://www.venturanetworksinc.com/splitbrain.htm"" rel=""noreferrer"">split brain</a> and other problems.</p>

<p><strong>Question:</strong> Where can I find good material about designing distributed systems? What methods there are for verifying that a distributed protocol works right? Recommendations of books, academic articles and others are welcome.</p>
","62130","Esko Luontola","","","","2018-09-13 18:43:16","How to design and verify distributed systems?","<distributed><protocols><high-availability><formal-verification>","7","0","17","",""
"129773","1","129805","","2008-09-24 20:31:09","","12","8068","<p>When you create your mapping files, do you map your properties to fields or properties :</p>

<pre><code>&lt;hibernate-mapping xmlns=""urn:nhibernate-mapping-2.2"" assembly=""Foo"" namespace=""Foo.Bar"" &gt;
  &lt;class name=""Foo"" table=""FOOS"" batch-size=""100""&gt;
    [...]
    &lt;property name=""FooProperty1"" access=""field.camelcase"" column=""FOO_1"" type=""string"" length=""50"" /&gt;
    &lt;property name=""FooProperty2"" column=""FOO_2"" type=""string"" length=""50"" /&gt;
    [...]
  &lt;/class&gt;
&lt;/hibernate-mapping&gt;
</code></pre>

<p>Of course, please explain why :)</p>

<p>Usually, I map to properties, but mapping to fields can enable to put some ""logic"" in the getters/setters of the properties.</p>

<p>Is it ""bad"" to map to fields ? Is there a best practice ?</p>
","971","mathieu","","","","2009-09-03 20:13:48","NHibernate : map to fields or properties?","<.net><nhibernate>","7","0","3","",""
"424154","1","428291","","2009-01-08 13:06:20","","17","8069","<p>Is there any framework/library for using ASP.NET Membership Provider with confirmation email, something ready to be used ? </p>

<p>Standard functionality used on almost all public web sites.</p>
","438025","Robert Vuković","438025","Robert Vuković","2009-01-08 21:00:11","2016-03-25 10:47:26","ASP.NET Membership Provider with Confirmation email","<.net><asp.net><authentication><asp.net-membership>","1","5","2","",""
"185952","1","","","2008-10-09 04:37:22","","3","8069","<p>I know this can be done in IE by creating an ActiveX object, but how do I do it in FF. The navigator.plugins['Adobe Acrobat'] object lets me know if it's installed or not, but it doesn't contain the version number. Any ideas?</p>
","16319","Snocrash","918414","","2012-06-30 05:24:06","2014-01-24 06:36:42","How Do I Detect the Adobe Acrobat Version Installed in Firefox via JavaScript","<javascript><firefox><plugins><version><acrobat>","6","0","2","",""
